Santa Rosa Day School,NA
Santa Rosa Ranch School,NA
Satori  Inc.,NA
School Jensen Corporation  Inc. Dba Intelli-School,http://www.intellischool.org
Scottsdale Country Day School,http://www.scdsaz.com/
Scottsdale Preparatory Academy,http://www.scottsdaleprep.org/
Scottsdale Unified District,http://www.susd.org
Seba Dalkai Boarding School,NA
Second Mesa Day School,http://www.smds.k12.az.us/
Sedona Charter School  Inc.,http://www.sedonacharterschool.com
Sedona-Oak Creek Jusd #9,http://www.sedona.k12.az.us
Self Development Academy - Phoenix,NA
Self Development Charter School,http://www.selfdevelopmentcharterschool.com
Seligman Unified District,http://www.seligmanschools.org
Sentinel Elementary District,http://www.sentinelesd.org/
Shonto Governing Board Of Education  Inc.,NA
Shonto Preparatory School,http://www.shontoprep.org
Show Low Unified District,http://www.show-low.k12.az.us
Sierra Vista Unified District,http://www.svusd68.org
Skull Valley Elementary District,NA
Skyline Gila River Schools  Llc,NA
Skyline Schools  Inc.,http://www.skylineschools.com
Skyview School  Inc.,http://www.skyviewschool.org
Snowflake Unified District,http://home.susd5.org/
Solomon Elementary District,NA
Somerton Elementary District,http://www.ssd11.org
Sonoita Elementary District,NA
Sonoran Desert School,http://www.sdschool.org
Sonoran Science Academy - Broadway,http://www.sonoranschools.org/broadway
South Phoenix Academy Inc.,http://www.skylineschools.com
South Valley Academy  Inc.,NA
Southern Arizona Community Academy  Inc.,NA
Southgate Academy  Inc.,NA
Southwest Leadership Academy,http://www.southwestleadershipacademy.com
Southwest Technical Education District Of Yuma (Stedy),NA
St David Unified District,http://www.stdavidschools.org/
St Johns Unified District,http://www.sjusd.net
Stanfield Elementary District,http://www.roadrunners24.net
Starshine Academy,http://www.starshineacademy.org
Step Up Schools  Inc.,http://www.StepUpSchoolsMesa.org
Stepping Stones Academy,http://www.steppingstonesacademy.org
StrengthBuilding Partners,http://www.laspuertas.org
Success School,NA
Sunnyside Unified District,http://www.sunnysideud.k12.az.us
Superior Unified School District,http://www.superior.k12.az.us
SySTEM Schools,http://www.systemschools.org
T'iis Nazbas Community School,NA
Tanque Verde Unified District,http://www.tanq.org
Teleos Preparatory Academy,http://www.teleosprep.org/
Telesis Center For Learning  Inc.,http://www.telesis-academy.org
Tempe Preparatory Academy,http://www.tempeprep.org
Tempe School District,http://www.tempeschools.org/
Tempe Union High School District,http://www.tuhsd.k12.az.us
Thatcher Unified District,http://www.thatcherud.k12.az.us
The Charter Foundation  Inc.,http://www.amerischools.org
The Farm At Mission Montessori Academy,NA
The Grande Innovation Academy,NA
The Odyssey Preparatory Academy  Inc.,http://theodysseyacademy.com/
The Paideia Academies  Inc,http://www.paideiaacademies.com/
The Shelby School,http://www.shelbyschool.com
Theodore Roosevelt School,NA
Tohono O'Odham High School,NA
Tolleson Elementary District,http://www.tollesonschools.org
Tolleson Union High School District,http://www.tuhsd.org
Toltec Elementary District,http://www.toltec.k12.az.us/Page/1
Tombstone Unified District,http://www.tombstoneschools.org
Tonalea Day School,NA
Tonto Basin Elementary District,http://www.tontobasinschool.org
Topock Elementary District,http://topockazschool.com
Triumphant Learning Center,NA
Trivium Preparatory Academy,http://greatheartsaz.org
Tuba City Boarding School,http://www.tcbs.bie.edu
Tuba City Unified District,http://www.tcusd.org/
Tucson Country Day School  Inc.,http://www.tcdcharterschool.com
Tucson International Academy  Inc.,NA
Tucson Preparatory School,NA
Tucson Unified District,http://www.tusd.k12.az.us
Tucson Youth Development Ace Charter High School,NA
Twenty First Century Charter School  Inc. Bennett Academy,http://www.bennettacademy.com
Union Elementary District,http://www.uesd.org
Vail Unified District,http://www.vailschooldistrict.org/
Valentine Elementary District,NA
Valley Academy For Career And Technology Education,NA
Valley Of The Sun Waldorf Education Association  Dba Desert,http://admin@arizonawaldorf.org
Valley Union High School District,http://www.vuhs.net
Vector School District  Inc.,http://skylineschools.com
Veritas Preparatory Academy,NA
Vernon Elementary District,http://www.vernon.k12.az.us
Victory High School  Inc.,NA
Villa Montessori Charter School,NA
Vision Charter School  Inc.,NA
Visions Unlimited Academy  Inc.,NA
Vista Charter School,NA
Vista College Preparatory  Inc.,NA
Washington Elementary School District,http://www.wesdschools.org/
Wellton Elementary District,http://www.wellton.apscc.k12.az.us/
Wenden Elementary District,NA
West Gilbert Charter Elementary School  Inc.,NA
West Gilbert Charter Middle School  Inc.,NA
West Valley Arts And Technology Academy  Inc.,NA
West-Mec - Western Maricopa Education Center,http://www.west-mec.org
Western Arizona Vocational District #50,NA
"Western School of Science and Technology, Inc.",NA
Whiteriver Unified District,http://www.wusd.us
Wickenburg Unified District,http://www.wickenburgschools.org
Wide Ruins Community School,NA
Willcox Unified District,http://www.wusd13.org
Williams Unified District,http://www.wusd2.org
Wilson Elementary District,http://www.wsd.k12.az.us
Window Rock Unified District,http://www.wrschool.net/
Winslow Unified District,http://www.winslowsd.k12.az.us/
Yarnell Elementary District,http://www.yesd52.org
Yavapai Accommodation School District,http://www.YASD99.com
Young Elementary District,NA
Young Scholars Academy Charter School Corp.,NA
Yucca Elementary District,NA
Yuma Elementary District,http://www.yuma.org/
Yuma Private Industry Council  Inc.,NA
Yuma Union High School District,http://www.yumaunion.org
